,Unnamed: 0,_id,year,para,term
11,9318,4fc2202345c1498b0d619966,1942,"With the announcement of the fall of Sevastopol today, Reichsfuehrer Hitler promoted Col. Gen. Fritz Erich von Mannstein, commander of the Axis forces in the Crimea, to the rank of general field marshal ""in recognition of his merits and the victorious conclusion of the Crimean campaign."" He also created a special medal for all who fought in the battle. Hitler Rewards von Mannstein; NAZIS CLAIM PORT IN CRIMEAN SIEGE ON THE RUSSIAN FRONT",axis
12,24720,4fc23c0045c1498b0d697b5e,1944,"Fleets of long-range Russian bombers, striking along a 600-mile front, raided key German rail depots in Poland, Estonia and White Russia Saturday night, while Red Army forces yesterday threw back fresh German attacks against the Soviet bridgehead on the west bank of the lower Dniester River, Moscow announced early today. RUSSIAN BOMBERS HIT 3 RAIL DEPOTS; Nazi Supply Concentrations Set Afire at Brest-Litovsk, Polotsk and Narva RUSSIAN BOMBERS HIT 3 RAIL DEPOTS",red army
13,8840,4fc21ec245c1498b0d61314e,1944,"Russian tanks and cavalry, smashing at least twenty-six miles across the Yugoslav plains, drove to within fourteen miles northeast of the capital city of Belgrade yesterday, while other Red Army forces south of the Danube River linked with Marshal Tito's liberation army and thrust toward the big Yugoslav rail hub of Nish. SOVIET TRAP GROWS; Tito and Red Army Join as Pincers Squeeze Yugoslav Capital NISH ALSO IMPERILED Spearhead Is 36 Miles From Key Rail Hub on Escape Route ALLIED ADVANCES FURTHER IMPERIL FOE IN THE BALKANS SOVIET TRAP GROWS IN BELGRADE AREA",red army
14,16158,4fc22d9845c1498b0d6554f5,1944,"The Soviet High Command reported last night that the Red Army had crossed the Bulgarian border early Friday and in less than twenty-four hours had driven eighteen to forty-one miles, capturing the two important ports of Varna on the Black Sea and Ruschuk on the Danube. VARNA IS SEIZED; Red Army Also Swarms Into Ruschuk, a Main Danube River Port",red army
15,31793,4fc2852d45c1498b0d6d0164,1947,"Mayor O'Dwyer signed yesterday the Sharkey bill freezing rents for permanent tenants in hotels, apartment hotels and rooming and lodging houses at their June 30 level. Mayor Signs Bill Freezing Hotel Rents at June 30 Rates; Promises Prosecution of Violators, Speedy End of Inequities -- May Announce Administering Group Tomorrow HOTEL RENT FROZEN AT JUNE 30 LEVELS",mayor o dwyer
16,28903,4fc2428f45c1498b0d6b7cbb,1947,"The New York Board of Trade, joining yesterday in the protests of other business and civic groups against Mayor O'Dwyer's executive budget of $1,029,120,314 for 1947-48, predicted that it would result in a record-breaking flood of claims for reduced real estate assessments. TRADE BOARD JOINS ATTACK ON BUDGET; Predicts Flood of Claims for Realty Cuts, Holds 'Someone Is Falling Down on Job' TRADE BOARD JOINS ATTACK ON BUDGET",mayor o dwyer
17,32688,4fc286a045c1498b0d6d7735,1947,"Mayor O'Dwyer dramatically ordered yesterday that two relief families with children should be returned to their former homes in hotels, if no other decent living quarters could be found for them. Mayor Vetoes Relief Shift Of Families to Squalid Flats; He Orders Two Groups Sent Back to Hotels if 'Decent' Quarters Cannot Be Found -- Their Homes Called Unhealthful TWO RELIEF SHIFTS VETOED BY MAYOR",mayor o dwyer
18,22233,4fc237a545c1498b0d683dc4,1946,"PARIS, May 7--The Council of Foreign Ministers awarded all of the rich Danubian province of Transylvania to Rumania today. Thus the Council completed de jure the annulment of Hitler's Vienna Diktat of 1940 and without any... BIG 4 QUICKLY CEDE ALL TRANSYLVANIA TO THE RUMANIANS; Decision, in Effect, Confirms Stalin's Award of Territory Contested by Hungary DANUBE ARGUMENT SHARP No Accord on River Region's Freedom--Molotov Opposes Red Army Withdrawal Envoy Had Been Encouraged Byrnes Presents His Plan ALL TRANSYLVANIA GIVEN TO RUMANIA Troop Evacuation Discussed More Interested in Trieste Byrnes Asks for Commissions",byrnes
19,23211,4fc2398b45c1498b0d68bc51,1946,"WASHINGTON, Sept. 13--President Truman was in the middle of an acrimonious national and international political controversy today as a result of his endorsement of Secretary of Commerce Henry A. Wallace's lets-make-up-withthe-Russians speech of last evening. Prior Objection by Clayton To Wallace Talk Disclosed; State Department Warned of Embarrassing Byrnes--President Remains Silent-- Taft Scores Bid for PAC Support",byrnes
20,26818,4fc23f1645c1498b0d6a76bc,1946,"PARIS, April 25--To establish the independence guaranteed to Austria by the declaration of the Big Three Foreign Ministers in Moscow in 1943 and to put an end ... BYRNES ASKS BIG 4 TO ACT ON AUSTRIA; Seeks Trade Restoration, End to Military Rule--Treaty Is Delayed as Molotov Demurs BYRNES ASKS BIG 4 TO ACT ON AUSTRIA The Opening Wedge Seen Spaak's Stand Recalled Frontier Guarantee Urged",byrnes
21,30475,4fc282d545c1498b0d6c54b3,1947,Business and civic groups offered mixed opinions yesterday on the proposal for an eight-cent fare. Some suggested that Mayor O'Dwyer's executive committee had not gone far enough and others agreed that if the higher fare were accepted it might be the solution of the city's transit problem. Mixed Reactions Expressed On Fare Rise Proposal Here; One Opinion Is That Mayor's Group Has Not Gone Far Enough -- Another Sees the Transit Problem Solved REACTION IS MIXED ON FARE-RISE PLAN,mayor o
22,31464,4fc2849a45c1498b0d6cd511,1947,"Mayor O'Dwyer recommended last night an 8-cent fare on the municipal transit lines as an indispensable part of a comprehensive 1948 program of state and city legislation designed to meat the city's expense budget needs for 1948-49 and its capital project requirements for the next ten years or more. SCORES STATE AID; Call for Direct Increase of $84,000,000 Seen Reply to Left Wing RECORD BUDGET IN SIGHT $25,500,000 New Money Will Be Sought Here to Meet Rise of $161,000,000 O'DWYER DEMANDS 8C TRANSIT FARE",mayor o
23,25852,4fc23da545c1498b0d6a05f9,1947,"In the greatest turnout of voters in the city's history, Chicago today elected as Mayor the Democrat, Martin H. Kennelly, 59-year-old business executive and civic leader. The term is four years. Kennelly, Democrat, Is Elected Chicago Mayor by Wide Margin; KENNELLY ELECTED MAYOR OF CHICAGO CHICAGO MAYORALTY CHANGES HANDS",mayor o
24,39452,4fc2926d45c1498b0d711df4,1948,"Four members of the Stern Gang who survived a fight with the police and troops at Raanana on Nov. 12 were sentenced today to life imprisonment in the first terrorist trial since the partition of Palestine was recommended by the United Nations. FOUR JEWS GET LIFE IN PALESTINE FIGHT; Terrorists, Under 18, Are First Tried Since Partition Vote -- Americans' Role Studied FOUR JEWS GET LIFE IN PALESTINE FIGHT THE COMMANDER OF THE ARAB 'PEOPLE'S ARMY'",palestine
25,35450,4fc28b8a45c1498b0d6ef3f8,1948,"Egyptian Premier Mahmoud Fahmy Nokrashy Pasha told newsmen tonight the Arab reply to the Security Council's four-week cease-fire proposal for Palestine would be ""moderate, reasonable and acceptable."" He did not say what the reply would be. Egypt's Premier Says Arabs Are 'Reasonable' on Truce; EGYPT SAYS ARABS WON'T BAR TRUCE",palestine
26,38729,4fc2914345c1498b0d70bcb8,1948,"Under the impact of news from Palestine that a truce in Jerusalem under International Red Cross auspices appeared possible, the Trusteeship Council swept aside the United States trusteeship proposals for the city. JERUSALEM CASE SNARLS U.N. BODY; U.S. Plan Is Abandoned After News That the Red Cross May Help in Truce JERUSALEM CASE SNARLS U.N. BODY",palestine
27,32447,4fc2865645c1498b0d6d5aed,1947,"As the Postoffice began to bog down yesterday under the avalanche of packages thrust upon it by the Railway Express Agency strike, Mayor O'Dwyer summoned strike leaders to a new City Hall conference this afternoon to seek settlement of the eighteen-day-old tie-up. O'DWYER SUMMONS LEADERS TO PARLEY IN EXPRESS STRIKE; City Hall Meeting Today Called as Post Office Begins to Bog Down in Rain of Packages NEW THREAT BY THE UNION Teamsters' Locals to Consider Plea for General Stoppage of Rail Freight Deliveries MAYOR SEEKS END OF EXPRESS STRIKE",o dwyer
28,25107,4fc23c8545c1498b0d69aa50,1947,"Mayor O'Dwyer was reported yesterday to be ""cooling off"" toward the proposal to levy an automobile use tax of $5 a year on passenger cars and $10 a year on commercial vehicles. His financial advisory staff was said to be restudying the city's billion-dollar budget for 1947-48 to find out whether the new taxation could be avoided. MAYOR SEEKS WAY TO AVOID AUTO TAX; Its Wide Unpopularity Brought Home to Him by Protests -- It May Also Be Unnecessary",o dwyer
29,30383,4fc282a445c1498b0d6c4582,1947,"The Board of Estimate will hold another executive meeting at Gracie Mansion at 2:30 P.M. on Monday to discuss informally the question of an eight-cent fare on the city's subway and elevated lines. Mayor O'Dwyer announced yesterday. FARE RISE WEIGHED BY ESTIMATE BOARD; Another Executive Meeting Set for Monday, but Approval May Not Come Till Later FARE RISE WEIGHED BY ESTIMATE BOARD",o dwyer
0,45075,536bab1038f0d874ed8fc79a,1964,USSR charges Albania seized USSR Embassy bldgs in Tirana after having ousted 3 caretakers in Dec; protests seizure; 1 bldg illus ALBANIANS SEIZE SOVIET BUILDINGS,illus
1,43132,535faabe38f0d82813923670,1964,To be razed with 2 adjoining mansions for commercial bldg; illus; had been designated by NYC Landmarks Preservation Comm as worthy of preservation; houses under contract of sale to A Campagna from Elec and Electronics Engineers Inst Landmark Mansion on 79th St. to Be Razed,illus
2,44844,536b9b3238f0d8040ba1d8e9,1964,Illus U.S. HALTS FLOW OF FUNDS TO GUM AT GUANTANAMO,illus
3,43903,5360204938f0d87ca6ee05db,1964,Chmn McKeon names Dem task force to set up legis priorities for '65 session; newly elected Sens from NYC criticize it at conf with Zaretzki; complain they were not consulted about formation and fear it will propose programs they cannot support; task force headed by W J vanden Heuvel; other members Albany Task Force Divides Democrats,conf
4,41949,535f17e738f0d8281391b524,1964,State Dept concedes Amer pilots fly combat missions; had insisted civilians of other nations were piloting Amer planes; attributes shift to 'new' data from Leopoldville Embassy FLIGHTS IN CONGO CONFIRMED BY U.S.,conf
5,41923,535f151538f0d8281391b2b6,1964,"African bloc reluctantly accepts terms for continuing agency already approved by West, Asia and Latin Amer; recurrent confs, special council to meet twice a yr, and small permanent secretariat, all under UN, planned; bodies would have little power U.N. CONFERENCE AGREES TO FORM A TRADE AGENCY",conf
6,7438,4fc40c6c45c1498b0d8d395b,1961,"United Nations cannon-firing jets destroyed four Katanga planes, the United Nations command announced today. KEY POINT SEIZED; Swedish Troops Gain -- U.S. Consul Under House Arrest U.N. JETS DESTROY 4 KATANGA PLANES",katanga
7,5424,4fc4091d45c1498b0d8c4c15,1961,The United Nations command in the Congo removed white officers from the army of secessionist Katanga Province today. The operation was apparently aimed at helping to put the province back under the rule of the Leopoldville Government. U.N. Jails European Officers Serving With Katanga's Army; U.N. TROOPS SEIZE KATANGA WHITES,katanga
8,6049,4fc40a2345c1498b0d8c97f6,1961,"A substantial majority of the United Nations called tonight upon France to negotiate her withdrawal from the naval base of Bizerte in Tunisia. A special session of the General Assembly thus ended in a victory for Tunisia, whose demands for evacuation produced an armed clash with France last month. U.N. Backs Tunisia, 66-0, On Bizerte as 30 Abstain; U.N. Flies Troops to Katanga To Disarm Secessionist Army",katanga
9,18759,4fc4208045c1498b0d9317f5,1965,President Johnson is sending Henry Cabot Lodge to consult with six friendly governments in Asia and the South Pacific on the situation in Vietnam. U.S. SENDING LODGE ON MISSION TO ASIA; He Will Consult on Vietnam With 6 Friendly Nations as Johnson's Representative JOHNSON SENDING LODGE ON MISSION,president johnson
10,26405,4fc42f5845c1498b0d974b90,1965,President Johnson announced today approval of the first group of preschool summer guidance centers in Project Head Start. The program is aimed at giving culturally deprived and poverty-stricken children a better chance when they enter school next fall. HEAD START' PLAN FOR PUPILS BEGUN; Johnson Approves Preschool Centers to Aid Poor HEAD START' PLAN FOR PUPILS BEGUN,president johnson
11,20835,4fc4252445c1498b0d947793,1965,"President Johnson disclosed plans today for a more powerful, more accurate ballistic missile to increase the striking power of missile-carrying nuclear submarines. NEW U.S. MISSILE TO BOLSTER MIGHT OF POLARIS FLEET; Johnson Intends to Double Power and Accuracy of Nuclear Craft Weapons COST SET AT $2 BILLION Defense Message Stresses Nation's Strength -- Sees Spending Leveled Off NEW MISSILE SET FOR SUBMARINES",president johnson
12,8423,4fc40dc545c1498b0d8da671,1962,"WASHINGTON, April 27 Secretary of State Dean Rusk and Anatoly F. Dobrynin, the Soviet Ambassador, held their third and most intensive discussion of the Berlin problem today. Rusk and Dobrynin Hold Intensive Talk on Berlin; Third Meeting Lasts Ninety Minutes  Said to Center on Broad Issues of Arranging an Accommodation",rusk
13,9190,4fc40f1545c1498b0d8e0683,1962,"British reluctance to place a total embargo on strategic goods for Cuba and to support forceful United Nations action in the Congo were two issues discussed briefly last evening by Secretary of State Dean Rusk and Britain's Foreign Secretary, the Earl of Home. CUBA IS DISCUSSED BY RUSK AND HOME; Secretary and Briton Also Touch on Congo in Talk About Agenda at U.N. CUBA IS DISCUSSED BY RUSK AND HOME",rusk
14,13368,4fc4153345c1498b0d8fd697,1962,"LONDON, April 29--The United States is opposed to building up the Central Treaty Organization (CENTO) with American or British troops into a small-scale North Atlantic Treaty Organization, qualified sources said tonight. The United States was said to believe that forces now available to the alliance were adequate at this time. CENTO BUILD-UP OPPOSED BY U.S.; NATO-Like Structure, Urged by Pakistan, Is Barred --Rusk in London Rusk Sees Lord Home CENTO BUILD-UP OPPOSED BY U.S.",rusk
15,5245,4fc408e645c1498b0d8c389a,1961,"President Kennedy outlined a series of measures tonight that will provide a 1,000,000-man army for the first time since 1956. DRAFT RISE IS SET; Conventional Arms Stressed in Order on Build-Up President to Order Rise in Draft To Counter Challenge by Soviet",president kennedy
16,6168,4fc40a2a45c1498b0d8c9f2b,1961,"Former President Dwight D. Eisenhower gave President Kennedy a specific explanation of the controversial sale of 130 jet fighters to Yugoslavia, Administration sources have disclosed. Eisenhower Backed Sale of Jets To Forestall Soviet Aid to Tito; EISENHOWER TOLD KENNEDY OF JETS",president kennedy
17,6891,4fc40b5a45c1498b0d8cfa7d,1961,"The Senate approved overwhelmingly today President Kennedy's request for more weapons and troops to cope with Soviet pressure in Berlin and other trouble spots. The House is expected to act Monday. Senate Approves Request For More Arms and Men; Votes Authority for the President to Call 250,000 Reserves -- Adds a Billion to Buy Weapons and Equipment Senate Votes Kennedy's Request For More Troops and Weapons",president kennedy
18,3615,4fc4068045c1498b0d8b791d,1960,The police raided the offices of union and student cells suspected of being pro-Communist early this morning in a crackdown on Leftist elements who might foment trouble during President Eisenhower's visit here June 19 to 22. JAPAN POLICE RAID ANTI-U.S. GROUPS TO BLOCK A CLASH; Crackdown Comes as Threat of Violence Over Visit by Eisenhower Eases THREAT OF CLASH IN TOKYO IS EASED,pres
19,2060,4fc4043c45c1498b0d8abeba,1960,"An obviously angry Vice President Nixon declared today he was ""shocked"" that Senator John F. Kennedy had brought ""notes"" to their third joint television appearance. NIXON IS 'SHOCKED' BY KENNEDY NOTES; Democrat Denies Violation of Rules -- A.B.C. Neutral NIXON IS 'SHOCKED' BY KENNEDY NOTES",pres
20,794,4fc3d43b45c1498b0d893800,1960,President Eisenhower said today that Latin-American countries wanted aid but not direction from the United States. PRESIDENT WARNS ON PUSHING LATINS; Says Nations Want Help but Not Direction -- Caribbean Assembly Parley Ends PRESIDENT WARNS ON PUSHING LATINS,pres
21,721,4fc3d43945c1498b0d8933fa,1960,There is a special and startling taste to life in Leopoldville. It cuts through the maze of Congo politics and can be felt like a live thing in the city's streets. It is the awareness of fear. Congo's Capital Stalked by Fear; Struggle for Power by Leaders Brings Terror to City CONGO'S CAPITAL STALKED BY FEAR,congo
22,6676,4fc40b2345c1498b0d8ce52e,1960,"United Nations officials here declared today that a state of ""civil war"" existed in South Kasai and alleged that Katanga Province authorities and Belgian nationals were involved in it. ' Civil War' in South Kasai Reported by U.N. in Congo; U.N. AIDES REPORT KASAI 'CIVIL WAR'",congo
23,2487,4fc404db45c1498b0d8af44e,1960,Heavily armed Congolese soldiers brusquely disrupted the celebration of United Nations Day here today by preventing many Africans and some Europeans from attending the ceremonies. Congo Army Roadblocks Mar U.N. Fete in Capital; CONGO ARMY MARS U.N. CELEBRATION,congo
24,5087,4fc4088745c1498b0d8c1fe5,1961,"President Kennedy said today it would be ""premature to make a judgment that our economy is on the rise."" KENNEDY INSISTS ON ECONOMIC AIDS; Finds No Upward Move Now -- Says All Measures in Program Are Needed ECONOMY FOUND STILL UNCERTAIN",kennedy s
25,8221,4fc40d8d45c1498b0d8d91ba,1961,President Kennedy sent to Congress today his plan for increasing Social Security benefits. Bill Asks Increase In Social Security; RISES IN BENEFITS SENT TO CONGRESS,kennedy s
26,6722,4fc40b2545c1498b0d8ce7ea,1961,"President Kennedy passed his physical examination today with high marks, but did not quite make straight A's. President's Health Is Found Excellent; KENNEDY'S BACK FOUND IMPROVED",kennedy s
27,44979,536ba49f38f0d8040ba1e7ed,1964,illus THANT PROPOSES ACYPRUS FORCE TO GUARD PEACE,thant
28,43590,535fedb238f0d87ca6eddffc,1964,"UN Sec Gen Thant praises Khrushchev, urges he give acct of ouster, news conf U.N. Chief Urges Account By Khrushchev of Ouster",thant
29,45271,536bb9f838f0d874ed8fdd55,1964,"Kutchuk urges swift UN action to avert 'complete annihilation' of Turkish Cypriotes, lrs to Thant, Brit, Greek and Turkish Mins; Cyprus ridicules charge; Makarios repts actions taken to avoid worsening situation, reply to Thant appeal for end of fighting; Govt repts its troops overwhelm Turks in battle, Mallia; again charges Brit protect Turks; other fighting detailed TURKISH CYPRIOTE URGES U.N. TO ACT AS CLASHES WIDEN",thant
